query_id	doc_id	rank	score
10308	doc-51e242b84d8d95d9	36	0.16697816
10308	doc-5653d8ebd9c49f5b	37	0.16516715
10308	doc-2a9d2c0363aab0aa	38	0.16410321
10308	doc-72bc393db4b63d09	39	0.16387634
10308	doc-918d9ca1fc30b042	40	0.16352360
10308	doc-d3f2c492d639b3ea	41	0.16177287
10308	doc-c83d009a3690a72f	42	0.15896325
10308	doc-406612505a0b0b9f	43	0.15503239
10308	doc-31869dfad0455f70	44	0.15177946
10308	doc-036fdbb06c478f12	45	0.14984784
10308	doc-ab73ac43b6251bb7	46	0.14972631
10308	doc-4e72fa5c1199271e	47	0.14914830
10308	doc-78c12b84556bb09d	48	0.14621940
10308	doc-afdd1eb8e179b8c0	49	0.14506063
10308	doc-f7722c0505e959c3	50	0.14353246
10308	doc-befb0d84963f5ab6	51	0.14105829
10308	doc-b74f824b9bff1f8f	52	0.13890862
10308	doc-0cc75c1cd1e762f0	53	0.13881668
10308	doc-04b6ab9d23c18151	54	0.13377550
10308	doc-9c6ffc8c9455b2c9	55	0.13298719
10308	doc-be8786dc770dcdda	56	0.13137460
10308	doc-1b890cdbb1fe2f6b	57	0.13015890
10308	doc-dee6223b3990015e	58	0.13001920
10308	doc-b59612de6e7de22e	59	0.12541949
10308	doc-757c194f020f514e	60	0.12482006
10308	doc-3e7f8b736adab609	61	0.12248220
10308	doc-61ab00409dd34401	62	0.12213903
10308	doc-93a0a9a95b2871d0	63	0.12100618
10308	doc-648bdeb258291f32	64	0.12061040
10308	doc-46693ff451d479bf	65	0.11983939
10308	doc-0bdc29a62f6c7fc8	66	0.11585916
10308	doc-6717224309415d79	67	0.10993814
10308	doc-2d20028295cdadcd	68	0.10861325
10308	doc-02f312791c6dac9b	69	0.10540376
10308	doc-5631283746b4487a	70	0.10013433
10308	doc-7ae9805397edaaa8	71	0.09846849
10308	doc-d3f9bca9c8f7e038	72	0.09795236
10308	doc-368d585e959425be	73	0.09593060
10308	doc-58f081264fec2480	74	0.09290797
10308	doc-5e763a5323f3b22d	75	0.09176374
10308	doc-9e21c3c4005b3045	76	0.08582543
10308	doc-522e3b5cdc936e76	77	0.08181493
10308	doc-6bfce5829aca6187	78	0.08089077
10308	doc-4d143f69ba4fd62f	79	0.07654867
10308	doc-6ec7f5faed90d6f9	80	0.07634864
10308	doc-7a032428a3e9b53b	81	0.07534709
10308	doc-14c0a27f97c18e08	82	0.07513634
10308	doc-6f3c7c5898547879	83	0.07437807
10308	doc-2242399fb2d0fa30	84	0.06928363
10308	doc-27fa34d8322e71c8	85	0.06556760
10308	doc-2128a4216d980fb0	86	0.06312436
10308	doc-56692af771d1c18a	87	0.06232261
10308	doc-afb540812c7b668b	88	0.05849988
10308	doc-8b6b6bbffde7d317	89	0.04847390
10308	doc-7e4425fcd0c03820	90	0.04804517
10308	doc-8852092f5a414531	91	0.04658985
10308	doc-5d2bd393f1aa2dd7	92	0.04231876
10308	doc-9b4625f96a64ee0a	93	0.03627966
10308	doc-ec51a0bf6e5de09d	94	0.03516387
10308	doc-cd78c4b91df10277	95	0.03340906
10308	doc-8550e39884f7980a	96	0.02961496
10308	doc-b10e178df21f9d44	97	0.01757317
10308	doc-db59382f2a64667d	98	0.00854874
10308	doc-167395d44df300fe	99	0.00680077
10308	doc-491ad0d7a59984bd	100	0.00000000
10310	doc-0bdc29a62f6c7fc8	1	1.00000000
10310	doc-14c0a27f97c18e08	2	0.64078280
10310	doc-2a9d2c0363aab0aa	3	0.54473186
10310	doc-befb0d84963f5ab6	4	0.51785536
10310	doc-6ec7f5faed90d6f9	5	0.51673216
10310	doc-90d3b26e2f635f51	6	0.51472581
10310	doc-7e4425fcd0c03820	7	0.50441704
10310	doc-51e242b84d8d95d9	8	0.49089705
10310	doc-368d585e959425be	9	0.47936112
10310	doc-ff5908f80fde40b7	10	0.47043331
10310	doc-6f83e7e8b96cef8e	11	0.46469149
10310	doc-406612505a0b0b9f	12	0.43275731
10310	doc-e0b67ba97343829f	13	0.42793766
10310	doc-d3f2c492d639b3ea	14	0.42734878
10310	doc-6bfce5829aca6187	15	0.41231422
10310	doc-46693ff451d479bf	16	0.40048331
10310	doc-72bc393db4b63d09	17	0.38404896
10310	doc-6717224309415d79	18	0.38124785
10310	doc-56692af771d1c18a	19	0.37582989
10310	doc-29bb6e3505e8cb1e	20	0.37258472
10310	doc-7ae9805397edaaa8	21	0.37190863
10310	doc-afb540812c7b668b	22	0.36348251
10310	doc-8852092f5a414531	23	0.35749844
10310	doc-58f081264fec2480	24	0.34732013
10310	doc-be8786dc770dcdda	25	0.34578982
10310	doc-0081e300f0c5403c	26	0.34552021
10310	doc-d3f9bca9c8f7e038	27	0.34234561
10310	doc-04b6ab9d23c18151	28	0.33869092
10310	doc-0cc75c1cd1e762f0	29	0.33575674
10310	doc-2d20028295cdadcd	30	0.32782882
10310	doc-a6d7c36db2b9fc44	31	0.31909373
10310	doc-b74f824b9bff1f8f	32	0.31257141
10310	doc-167395d44df300fe	33	0.30734308
10310	doc-9b4625f96a64ee0a	34	0.30701798
10310	doc-72ba35a72fed92d6	35	0.30512190
10310	doc-f17aaa54c8c1cd07	36	0.30234572
10310	doc-3e7f8b736adab609	37	0.29997123
10310	doc-9c6ffc8c9455b2c9	38	0.29007668
10310	doc-5e763a5323f3b22d	39	0.29007329
10310	doc-4710bbc7d191fa07	40	0.28489071
10310	doc-648bdeb258291f32	41	0.28298989
10310	doc-afdd1eb8e179b8c0	42	0.27994743
10310	doc-8df0484750f85409	43	0.27648878
10310	doc-93a0a9a95b2871d0	44	0.27530202
10310	doc-62fdebafdfbaeeb7	45	0.27202595
10310	doc-78c12b84556bb09d	46	0.26916431
10310	doc-de9f1a76beddefa5	47	0.26655046
10310	doc-c83d009a3690a72f	48	0.26563003
10310	doc-9785f9936104288c	49	0.26356181
10310	doc-166a17809c28df2f	50	0.26227589
10310	doc-036fdbb06c478f12	51	0.25938708
10310	doc-8550e39884f7980a	52	0.25460652
10310	doc-9c8a0a64eefd6ce9	53	0.25239848
10310	doc-1b890cdbb1fe2f6b	54	0.25224044
10310	doc-cd78c4b91df10277	55	0.24919161
10310	doc-4d143f69ba4fd62f	56	0.24687427
10310	doc-2603f2774de507c7	57	0.24296310
10310	doc-263368468342e04f	58	0.23885695
10310	doc-6b145832e4c9fd1c	59	0.23629459
10310	doc-522e3b5cdc936e76	60	0.23253334
10310	doc-555085c66c6745a3	61	0.23139937
10310	doc-5653d8ebd9c49f5b	62	0.23038712
10310	doc-757c194f020f514e	63	0.23011413
10310	doc-31869dfad0455f70	64	0.22382983
10310	doc-f7722c0505e959c3	65	0.22369170
10310	doc-02f312791c6dac9b	66	0.22065291
10310	doc-78b2451976975730	67	0.21832885
10310	doc-309c814d4ba7f736	68	0.21659081
10310	doc-56568b6ac823c4cb	69	0.20338144
10310	doc-db59382f2a64667d	70	0.20208914
10310	doc-f952d93f49261451	71	0.20162388
10310	doc-5631283746b4487a	72	0.19028943
10310	doc-8b6b6bbffde7d317	73	0.18867841
10310	doc-64a29d3fe4361bbf	74	0.18283185
10310	doc-5d2bd393f1aa2dd7	75	0.16638638
10310	doc-d0b1dd17b184c71c	76	0.16416283
10310	doc-7a032428a3e9b53b	77	0.15426123
10310	doc-27fa34d8322e71c8	78	0.15407397
10310	doc-9e21c3c4005b3045	79	0.14029916
10310	doc-2128a4216d980fb0	80	0.13997439
10310	doc-40e6b0a653dfbab4	81	0.13748395
10310	doc-ec51a0bf6e5de09d	82	0.12320822
10310	doc-b59612de6e7de22e	83	0.12320382
10310	doc-918d9ca1fc30b042	84	0.12019871
10310	doc-dee6223b3990015e	85	0.11864285
10310	doc-b23378d73e714cb1	86	0.11836044
10310	doc-c3f766b0d2f27d98	87	0.11830595
10310	doc-2242399fb2d0fa30	88	0.10619259
10310	doc-6f3c7c5898547879	89	0.09885734
10310	doc-61ab00409dd34401	90	0.09872796
10310	doc-c01e63b6735fbc8c	91	0.09418035
10310	doc-491ad0d7a59984bd	92	0.09249978
10310	doc-ab73ac43b6251bb7	93	0.07369060
10310	doc-85d8e85c8c989100	94	0.07192194
10310	doc-0decdab90027cfdd	95	0.06648080
10310	doc-60a03530f37caeee	96	0.05578612
10310	doc-b10e178df21f9d44	97	0.05447900
10310	doc-f5841a4f496dbda9	98	0.05417882
10310	doc-4e72fa5c1199271e	99	0.00186314
10310	doc-463b3510c3cef8b8	100	0.00000000
10311	doc-c3f766b0d2f27d98	1	1.00000000
10311	doc-b23378d73e714cb1	2	0.39785283
10311	doc-2603f2774de507c7	3	0.38297914
10311	doc-c01e63b6735fbc8c	4	0.38133022
10311	doc-f5841a4f496dbda9	5	0.36664531
10311	doc-f952d93f49261451	6	0.35603875
10311	doc-29bb6e3505e8cb1e	7	0.35243795
10311	doc-58f081264fec2480	8	0.34282620
10311	doc-90d3b26e2f635f51	9	0.32867478
10311	doc-d3f2c492d639b3ea	10	0.32258281
10311	doc-64a29d3fe4361bbf	11	0.32231975
10311	doc-6b145832e4c9fd1c	12	0.31060792
10311	doc-04b6ab9d23c18151	13	0.30633527
10311	doc-166a17809c28df2f	14	0.28805241
10311	doc-62fdebafdfbaeeb7	15	0.28605226
10311	doc-f17aaa54c8c1cd07	16	0.27964052
10311	doc-555085c66c6745a3	17	0.27922926
10311	doc-60a03530f37caeee	18	0.27573377
10311	doc-a6d7c36db2b9fc44	19	0.26670935
10311	doc-9c6ffc8c9455b2c9	20	0.26504724
10311	doc-463b3510c3cef8b8	21	0.26055829
10311	doc-de9f1a76beddefa5	22	0.25772722
10311	doc-72bc393db4b63d09	23	0.24837732
10311	doc-9c8a0a64eefd6ce9	24	0.24375999
10311	doc-9e21c3c4005b3045	25	0.24281029
10311	doc-4710bbc7d191fa07	26	0.23583702
10311	doc-dee6223b3990015e	27	0.22908966
10311	doc-0081e300f0c5403c	28	0.22822783
10311	doc-d0b1dd17b184c71c	29	0.22068945
10311	doc-9785f9936104288c	30	0.21829873
10311	doc-4e72fa5c1199271e	31	0.21216017
10311	doc-263368468342e04f	32	0.20845181
10311	doc-6ec7f5faed90d6f9	33	0.20017726
10311	doc-036fdbb06c478f12	34	0.19752857
10311	doc-2a9d2c0363aab0aa	35	0.19638512
10311	doc-6bfce5829aca6187	36	0.18839497
10311	doc-ff5908f80fde40b7	37	0.18798673
10311	doc-02f312791c6dac9b	38	0.18733878
10311	doc-8b6b6bbffde7d317	39	0.18726319
10311	doc-648bdeb258291f32	40	0.18681655
10311	doc-2d20028295cdadcd	41	0.18357664
10311	doc-0decdab90027cfdd	42	0.17102255
10311	doc-1b890cdbb1fe2f6b	43	0.16985177
10311	doc-93a0a9a95b2871d0	44	0.16700963
10311	doc-85d8e85c8c989100	45	0.16508503
10311	doc-72ba35a72fed92d6	46	0.16399080
10311	doc-78c12b84556bb09d	47	0.16003485
10311	doc-5d2bd393f1aa2dd7	48	0.15808000
10311	doc-8df0484750f85409	49	0.15686272
10311	doc-918d9ca1fc30b042	50	0.15285010
10311	doc-0cc75c1cd1e762f0	51	0.15188722
10311	doc-befb0d84963f5ab6	52	0.15009523
10311	doc-51e242b84d8d95d9	53	0.15001486
10311	doc-e0b67ba97343829f	54	0.14717780
10311	doc-6f83e7e8b96cef8e	55	0.14252595
10311	doc-5631283746b4487a	56	0.14187710
10311	doc-61ab00409dd34401	57	0.13916636
10311	doc-b59612de6e7de22e	58	0.13819024
10311	doc-31869dfad0455f70	59	0.13672284
10311	doc-4d143f69ba4fd62f	60	0.13669823
10311	doc-522e3b5cdc936e76	61	0.13523622
10311	doc-3e7f8b736adab609	62	0.12768732
10311	doc-7ae9805397edaaa8	63	0.12762130
10311	doc-c83d009a3690a72f	64	0.12529957
10311	doc-27fa34d8322e71c8	65	0.12205276
10311	doc-309c814d4ba7f736	66	0.11966924
10311	doc-afb540812c7b668b	67	0.11278147
10311	doc-b10e178df21f9d44	68	0.11242571
10311	doc-2242399fb2d0fa30	69	0.10309051
10311	doc-7a032428a3e9b53b	70	0.10134446
10311	doc-f7722c0505e959c3	71	0.10098865
10311	doc-56568b6ac823c4cb	72	0.09927587
10311	doc-406612505a0b0b9f	73	0.09844258
10311	doc-14c0a27f97c18e08	74	0.09499718
10311	doc-be8786dc770dcdda	75	0.09330237
10311	doc-491ad0d7a59984bd	76	0.09099025
10311	doc-b74f824b9bff1f8f	77	0.09022505
10311	doc-0bdc29a62f6c7fc8	78	0.09000699
10311	doc-46693ff451d479bf	79	0.08921748
10311	doc-757c194f020f514e	80	0.08713722
10311	doc-ab73ac43b6251bb7	81	0.08140734
10311	doc-6717224309415d79	82	0.08026475
10311	doc-368d585e959425be	83	0.07902528
10311	doc-db59382f2a64667d	84	0.07710641
10311	doc-6f3c7c5898547879	85	0.07356233
10311	doc-d3f9bca9c8f7e038	86	0.07302208
10311	doc-5e763a5323f3b22d	87	0.07197254
10311	doc-7e4425fcd0c03820	88	0.07009625
10311	doc-8852092f5a414531	89	0.06646460
10311	doc-5653d8ebd9c49f5b	90	0.05623671
10311	doc-40e6b0a653dfbab4	91	0.04816614
10311	doc-78b2451976975730	92	0.04689763
10311	doc-167395d44df300fe	93	0.03328912
10311	doc-56692af771d1c18a	94	0.02469697
10311	doc-afdd1eb8e179b8c0	95	0.01782595
10311	doc-cd78c4b91df10277	96	0.01763311
10311	doc-2128a4216d980fb0	97	0.01363609
10311	doc-9b4625f96a64ee0a	98	0.01348848
10311	doc-ec51a0bf6e5de09d	99	0.00344957
10311	doc-8550e39884f7980a	100	0.00000000
10329	doc-368d585e959425be	1	1.00000000
10329	doc-406612505a0b0b9f	2	0.59794719
10329	doc-d3f2c492d639b3ea	3	0.54121760
10329	doc-7e4425fcd0c03820	4	0.53883068
10329	doc-afb540812c7b668b	5	0.53281608
10329	doc-29bb6e3505e8cb1e	6	0.50317959
10329	doc-befb0d84963f5ab6	7	0.49856983
10329	doc-0cc75c1cd1e762f0	8	0.49641068
10329	doc-6ec7f5faed90d6f9	9	0.49312910
10329	doc-8852092f5a414531	10	0.48474302
10329	doc-6bfce5829aca6187	11	0.46592361
10329	doc-ff5908f80fde40b7	12	0.46285893
10329	doc-56692af771d1c18a	13	0.44463785
10329	doc-be8786dc770dcdda	14	0.43854001
10329	doc-5653d8ebd9c49f5b	15	0.43805649
10329	doc-02f312791c6dac9b	16	0.43546066
10329	doc-c3f766b0d2f27d98	17	0.42487474
10329	doc-46693ff451d479bf	18	0.42316354
10329	doc-90d3b26e2f635f51	19	0.41644676
10329	doc-2603f2774de507c7	20	0.41364242
10329	doc-8550e39884f7980a	21	0.41161793
10329	doc-db59382f2a64667d	22	0.40857638
10329	doc-4710bbc7d191fa07	23	0.40652500
10329	doc-51e242b84d8d95d9	24	0.40370804
10329	doc-a6d7c36db2b9fc44	25	0.40363736
10329	doc-58f081264fec2480	26	0.40015631
10329	doc-14c0a27f97c18e08	27	0.39033886
10329	doc-72bc393db4b63d09	28	0.38543589
10329	doc-0bdc29a62f6c7fc8	29	0.38423504
10329	doc-2a9d2c0363aab0aa	30	0.38340653
10329	doc-8b6b6bbffde7d317	31	0.37888036
10329	doc-167395d44df300fe	32	0.37711098
10329	doc-4d143f69ba4fd62f	33	0.37696053
10329	doc-78c12b84556bb09d	34	0.36636564
10329	doc-f17aaa54c8c1cd07	35	0.36442586
10329	doc-04b6ab9d23c18151	36	0.35839271
10329	doc-6f83e7e8b96cef8e	37	0.35799354
10329	doc-1b890cdbb1fe2f6b	38	0.35376792
10329	doc-2128a4216d980fb0	39	0.35054264
10329	doc-0decdab90027cfdd	40	0.34923025
10329	doc-c83d009a3690a72f	41	0.34717852
10329	doc-555085c66c6745a3	42	0.34009327
10329	doc-9785f9936104288c	43	0.33927943
10329	doc-2d20028295cdadcd	44	0.33811151
10329	doc-9c8a0a64eefd6ce9	45	0.33777280
10329	doc-166a17809c28df2f	46	0.33680781
10329	doc-c01e63b6735fbc8c	47	0.32903017
10329	doc-3e7f8b736adab609	48	0.32610896
10329	doc-5e763a5323f3b22d	49	0.32301740
10329	doc-72ba35a72fed92d6	50	0.32081903
10329	doc-7ae9805397edaaa8	51	0.31201236
10329	doc-036fdbb06c478f12	52	0.30851282
10329	doc-9b4625f96a64ee0a	53	0.30751179
10329	doc-0081e300f0c5403c	54	0.30521791
10329	doc-56568b6ac823c4cb	55	0.30231877
10329	doc-f952d93f49261451	56	0.30175195
10329	doc-de9f1a76beddefa5	57	0.29843779
10329	doc-64a29d3fe4361bbf	58	0.29119862
10329	doc-afdd1eb8e179b8c0	59	0.28946529
10329	doc-5d2bd393f1aa2dd7	60	0.28040321
10329	doc-522e3b5cdc936e76	61	0.27896937
10329	doc-6717224309415d79	62	0.27458808
10329	doc-9c6ffc8c9455b2c9	63	0.27033622
10329	doc-b74f824b9bff1f8f	64	0.26886041
10329	doc-b23378d73e714cb1	65	0.26717744
10329	doc-d3f9bca9c8f7e038	66	0.26676565
10329	doc-918d9ca1fc30b042	67	0.26557777
10329	doc-491ad0d7a59984bd	68	0.26383252
10329	doc-263368468342e04f	69	0.26317753
10329	doc-648bdeb258291f32	70	0.26262439
10329	doc-93a0a9a95b2871d0	71	0.26233922
10329	doc-62fdebafdfbaeeb7	72	0.26076332
10329	doc-e0b67ba97343829f	73	0.25725815
10329	doc-61ab00409dd34401	74	0.25091400
10329	doc-8df0484750f85409	75	0.23981838
10329	doc-757c194f020f514e	76	0.23681986
10329	doc-40e6b0a653dfbab4	77	0.22112247
10329	doc-f5841a4f496dbda9	78	0.22034379
10329	doc-5631283746b4487a	79	0.21093345
10329	doc-85d8e85c8c989100	80	0.20919976
10329	doc-9e21c3c4005b3045	81	0.19097898
10329	doc-463b3510c3cef8b8	82	0.17447339
10329	doc-f7722c0505e959c3	83	0.16882655
10329	doc-78b2451976975730	84	0.15864663
10329	doc-b59612de6e7de22e	85	0.14418085
10329	doc-d0b1dd17b184c71c	86	0.14412943
10329	doc-ec51a0bf6e5de09d	87	0.14152661
10329	doc-cd78c4b91df10277	88	0.13730522
10329	doc-6f3c7c5898547879	89	0.13278293
10329	doc-27fa34d8322e71c8	90	0.13060910
10329	doc-31869dfad0455f70	91	0.12882012
10329	doc-4e72fa5c1199271e	92	0.12350571
10329	doc-b10e178df21f9d44	93	0.10613938
10329	doc-6b145832e4c9fd1c	94	0.10600889
10329	doc-2242399fb2d0fa30	95	0.09694329
10329	doc-dee6223b3990015e	96	0.09687543
10329	doc-7a032428a3e9b53b	97	0.06821614
10329	doc-60a03530f37caeee	98	0.05182179
10329	doc-309c814d4ba7f736	99	0.02539902
10329	doc-ab73ac43b6251bb7	100	0.00000000
10356	doc-491ad0d7a59984bd	1	1.00000000
10356	doc-6f3c7c5898547879	2	0.52637295
10356	doc-2242399fb2d0fa30	3	0.49090178
10356	doc-be8786dc770dcdda	4	0.47422727
10356	doc-9c6ffc8c9455b2c9	5	0.44222470
10356	doc-522e3b5cdc936e76	6	0.44073664
10356	doc-d0b1dd17b184c71c	7	0.43020600
10356	doc-93a0a9a95b2871d0	8	0.41963005
10356	doc-0bdc29a62f6c7fc8	9	0.40458589
10356	doc-1b890cdbb1fe2f6b	10	0.38280103
10356	doc-14c0a27f97c18e08	11	0.37175575
10356	doc-036fdbb06c478f12	12	0.36653356
10356	doc-befb0d84963f5ab6	13	0.35783924
10356	doc-263368468342e04f	14	0.35659165
10356	doc-9785f9936104288c	15	0.35437629
10356	doc-555085c66c6745a3	16	0.34785232
10356	doc-51e242b84d8d95d9	17	0.34614079
10356	doc-b10e178df21f9d44	18	0.34225836
10356	doc-2a9d2c0363aab0aa	19	0.33541496
10356	doc-3e7f8b736adab609	20	0.33396140
10356	doc-9b4625f96a64ee0a	21	0.32853863
10356	doc-90d3b26e2f635f51	22	0.32833294
10356	doc-4710bbc7d191fa07	23	0.32778867
10356	doc-31869dfad0455f70	24	0.32283255
10356	doc-2d20028295cdadcd	25	0.32073392
10356	doc-4e72fa5c1199271e	26	0.31798425
10356	doc-d3f9bca9c8f7e038	27	0.31274184
10356	doc-757c194f020f514e	28	0.31223046
10356	doc-7ae9805397edaaa8	29	0.31014906
10356	doc-72bc393db4b63d09	30	0.31000162
10356	doc-78b2451976975730	31	0.30780648
10356	doc-afdd1eb8e179b8c0	32	0.30759513
10356	doc-72ba35a72fed92d6	33	0.30681279
10356	doc-6f83e7e8b96cef8e	34	0.30451711
10356	doc-02f312791c6dac9b	35	0.30315740
10356	doc-d3f2c492d639b3ea	36	0.29930220
10356	doc-b59612de6e7de22e	37	0.29883315
10356	doc-56692af771d1c18a	38	0.29590555
10356	doc-8550e39884f7980a	39	0.29584789
10356	doc-c83d009a3690a72f	40	0.29431048
10356	doc-29bb6e3505e8cb1e	41	0.29379589
10356	doc-04b6ab9d23c18151	42	0.28855696
10356	doc-5653d8ebd9c49f5b	43	0.28824019
10356	doc-7e4425fcd0c03820	44	0.28736676
10356	doc-0081e300f0c5403c	45	0.28715085
10356	doc-85d8e85c8c989100	46	0.28535872
10356	doc-a6d7c36db2b9fc44	47	0.28329917
10356	doc-b74f824b9bff1f8f	48	0.28196181
10356	doc-58f081264fec2480	49	0.27826621
10356	doc-406612505a0b0b9f	50	0.27798530
10356	doc-8df0484750f85409	51	0.27221993
10356	doc-648bdeb258291f32	52	0.27142982
10356	doc-309c814d4ba7f736	53	0.26837391
10356	doc-6ec7f5faed90d6f9	54	0.26706323
10356	doc-8852092f5a414531	55	0.26398629
10356	doc-918d9ca1fc30b042	56	0.26158442
10356	doc-62fdebafdfbaeeb7	57	0.26002006
10356	doc-368d585e959425be	58	0.25769823
10356	doc-dee6223b3990015e	59	0.25721810
10356	doc-0cc75c1cd1e762f0	60	0.25512888
10356	doc-7a032428a3e9b53b	61	0.25151148
10356	doc-ff5908f80fde40b7	62	0.24811700
10356	doc-f952d93f49261451	63	0.24778947
10356	doc-64a29d3fe4361bbf	64	0.24723548
10356	doc-f7722c0505e959c3	65	0.24232007
10356	doc-b23378d73e714cb1	66	0.23828454
10356	doc-6717224309415d79	67	0.23265797
10356	doc-afb540812c7b668b	68	0.23245526
10356	doc-9c8a0a64eefd6ce9	69	0.23183900
10356	doc-de9f1a76beddefa5	70	0.22917426
10356	doc-2128a4216d980fb0	71	0.21845435
10356	doc-46693ff451d479bf	72	0.21451263
10356	doc-61ab00409dd34401	73	0.21286446
10356	doc-9e21c3c4005b3045	74	0.21241020
10356	doc-ab73ac43b6251bb7	75	0.20922115
10356	doc-6b145832e4c9fd1c	76	0.20525491
10356	doc-ec51a0bf6e5de09d	77	0.20419384
10356	doc-e0b67ba97343829f	78	0.20367897
10356	doc-27fa34d8322e71c8	79	0.19943830
10356	doc-167395d44df300fe	80	0.19352169
10356	doc-2603f2774de507c7	81	0.19099227
10356	doc-c3f766b0d2f27d98	82	0.18668769
10356	doc-4d143f69ba4fd62f	83	0.18627956
10356	doc-166a17809c28df2f	84	0.18401834
10356	doc-6bfce5829aca6187	85	0.18059397
10356	doc-8b6b6bbffde7d317	86	0.17972376
10356	doc-5631283746b4487a	87	0.17528359
10356	doc-5d2bd393f1aa2dd7	88	0.16681897
10356	doc-f17aaa54c8c1cd07	89	0.16320397
10356	doc-0decdab90027cfdd	90	0.15846186
10356	doc-c01e63b6735fbc8c	91	0.15499113
10356	doc-f5841a4f496dbda9	92	0.15424466
10356	doc-db59382f2a64667d	93	0.14798002
10356	doc-463b3510c3cef8b8	94	0.13602492
10356	doc-78c12b84556bb09d	95	0.13134269
10356	doc-cd78c4b91df10277	96	0.12378058
10356	doc-5e763a5323f3b22d	97	0.12107189
10356	doc-56568b6ac823c4cb	98	0.10186687
10356	doc-40e6b0a653dfbab4	99	0.07004494
10356	doc-60a03530f37caeee	100	0.00000000
10390	doc-522e3b5cdc936e76	1	0.95066142
10390	doc-9b4625f96a64ee0a	2	0.70000000
10390	doc-be8786dc770dcdda	3	0.68787560
10390	doc-0cc75c1cd1e762f0	4	0.55285133
10390	doc-1b890cdbb1fe2f6b	5	0.54544400
10390	doc-93a0a9a95b2871d0	6	0.51172397
10390	doc-90d3b26e2f635f51	7	0.49265797
10390	doc-64a29d3fe4361bbf	8	0.48352241
10390	doc-d3f9bca9c8f7e038	9	0.48010904
10390	doc-befb0d84963f5ab6	10	0.46207475
10390	doc-d3f2c492d639b3ea	11	0.46057394
10390	doc-85d8e85c8c989100	12	0.45996169
10390	doc-0decdab90027cfdd	13	0.43938230
10390	doc-406612505a0b0b9f	14	0.43852820
10390	doc-72bc393db4b63d09	15	0.43376369
10390	doc-368d585e959425be	16	0.42483230
10390	doc-8550e39884f7980a	17	0.42416669
10390	doc-7ae9805397edaaa8	18	0.42129611
10390	doc-757c194f020f514e	19	0.41972105
10390	doc-4d143f69ba4fd62f	20	0.41768099
10390	doc-2a9d2c0363aab0aa	21	0.41698554
10390	doc-5653d8ebd9c49f5b	22	0.41617465
10390	doc-29bb6e3505e8cb1e	23	0.41345172
10390	doc-04b6ab9d23c18151	24	0.41332522
10390	doc-9c8a0a64eefd6ce9	25	0.40915327
10390	doc-6f83e7e8b96cef8e	26	0.40386921
10390	doc-309c814d4ba7f736	27	0.40234521
10390	doc-afb540812c7b668b	28	0.39999063
10390	doc-2d20028295cdadcd	29	0.39716248
10390	doc-9c6ffc8c9455b2c9	30	0.39703994
10390	doc-14c0a27f97c18e08	31	0.39023537
10390	doc-6ec7f5faed90d6f9	32	0.38870544
10390	doc-6f3c7c5898547879	33	0.38835435
10390	doc-56692af771d1c18a	34	0.38785252
10390	doc-4710bbc7d191fa07	35	0.38668818
10390	doc-afdd1eb8e179b8c0	36	0.38625586
10390	doc-9785f9936104288c	37	0.38617495
10390	doc-7e4425fcd0c03820	38	0.37676921
10390	doc-b74f824b9bff1f8f	39	0.37562094
10390	doc-8852092f5a414531	40	0.36836639
10390	doc-6717224309415d79	41	0.36773649
10390	doc-46693ff451d479bf	42	0.36426901
10390	doc-166a17809c28df2f	43	0.36061661
10390	doc-de9f1a76beddefa5	44	0.35796008
10390	doc-167395d44df300fe	45	0.35611754
10390	doc-555085c66c6745a3	46	0.34553098
10390	doc-8df0484750f85409	47	0.33854458
10390	doc-72ba35a72fed92d6	48	0.33808630
10390	doc-263368468342e04f	49	0.33545685
10390	doc-a6d7c36db2b9fc44	50	0.33545487
10390	doc-2242399fb2d0fa30	51	0.32724292
10390	doc-0081e300f0c5403c	52	0.32031035
10390	doc-db59382f2a64667d	53	0.31760237
10390	doc-648bdeb258291f32	54	0.31609477
10390	doc-02f312791c6dac9b	55	0.31185924
10390	doc-62fdebafdfbaeeb7	56	0.31131103
10390	doc-5631283746b4487a	57	0.31109309
10390	doc-491ad0d7a59984bd	58	0.30666827
10390	doc-27fa34d8322e71c8	59	0.30352198
10390	doc-c83d009a3690a72f	60	0.29737756
10390	doc-51e242b84d8d95d9	61	0.29606517
10390	doc-f7722c0505e959c3	62	0.29462438
10390	doc-f952d93f49261451	63	0.29268684
10390	doc-b59612de6e7de22e	64	0.29119578
10390	doc-e0b67ba97343829f	65	0.28802794
10390	doc-3e7f8b736adab609	66	0.28575189
10390	doc-6bfce5829aca6187	67	0.28398241
10390	doc-2603f2774de507c7	68	0.26876489
10390	doc-31869dfad0455f70	69	0.26861566
10390	doc-ff5908f80fde40b7	70	0.25842532
10390	doc-5d2bd393f1aa2dd7	71	0.24628794
10390	doc-0bdc29a62f6c7fc8	72	0.24416428
10390	doc-58f081264fec2480	73	0.23907892
10390	doc-7a032428a3e9b53b	74	0.23856925
10390	doc-78b2451976975730	75	0.23678561
10390	doc-2128a4216d980fb0	76	0.23529771
10390	doc-cd78c4b91df10277	77	0.23227205
10390	doc-4e72fa5c1199271e	78	0.23187227
10390	doc-f5841a4f496dbda9	79	0.22669501
10390	doc-8b6b6bbffde7d317	80	0.22384723
